gene	expression	threshold	direction	TH_id	Fay_id	count
COL5A1	4.99140846676	3.37365728616714	up	TH50_5283_S01	Sample 6	NA
CTB-36O1.7	4.95466162084	0.384805770590901	up	TH50_5283_S01	Sample 6	NA
CTNNA3	4.74416109557	3.35091355443001	up	TH50_5283_S01	Sample 6	NA
CUL5	5.00360223668	4.92447051405907	up	TH50_5283_S01	Sample 6	NA
DDX6	5.55489577542	5.08095419406891	up	TH50_5283_S01	Sample 6	NA
DIP2C	4.68818035859	4.62774074077606	up	TH50_5283_S01	Sample 6	NA
DLC1	4.60229058486	3.75663888454437	up	TH50_5283_S01	Sample 6	NA
DPP8	4.71479501112	4.45072847604752	up	TH50_5283_S01	Sample 6	NA
DPYSL2	5.26528685757	4.37106892466545	up	TH50_5283_S01	Sample 6	NA
ELK4	4.53915881111	3.77637529373169	up	TH50_5283_S01	Sample 6	NA
EPB41L2	5.01077983875	4.99556320905685	up	TH50_5283_S01	Sample 6	NA
ETS1	5.16952419715	4.4150025844574	up	TH50_5283_S01	Sample 6	NA
FAM114A1	4.60288440872	3.76310908794403	up	TH50_5283_S01	Sample 6	NA
FAM160A1	4.79805051477	4.36252510547638	up	TH50_5283_S01	Sample 6	NA
FAM198B	4.73606362787	2.77038784325123	up	TH50_5283_S01	Sample 6	NA
FBN1	4.97911075502	4.97572332620621	up	TH50_5283_S01	Sample 6	NA
FILIP1	5.60139939053	5.55299109220505	up	TH50_5283_S01	Sample 6	NA
FKBP9	4.98276546258	4.9558639228344	up	TH50_5283_S01	Sample 6	NA
FOXN3	6.71177020386	5.91048991680145	up	TH50_5283_S01	Sample 6	NA
FP236383.5	6.7989577479	0	up	TH50_5283_S01	Sample 6	NA
FP236383.7	10.9272964897	0	up	TH50_5283_S01	Sample 6	NA
FP236383.8	10.9272964897	0	up	TH50_5283_S01	Sample 6	NA
FP671120.2	10.9272964897	0	up	TH50_5283_S01	Sample 6	NA
FXYD6	4.88313201566	4.65033295750618	up	TH50_5283_S01	Sample 6	NA
GATSL2	6.44840543507	6.3628748357296	up	TH50_5283_S01	Sample 6	NA
GS1-309P15.3	5.43061981096	0	up	TH50_5283_S01	Sample 6	NA
GSK3B	4.58315800387	4.31229814887047	up	TH50_5283_S01	Sample 6	NA
HEG1	4.61529857909	3.37126502394676	up	TH50_5283_S01	Sample 6	NA
HIPK3	6.7266950045	5.96350193023682	up	TH50_5283_S01	Sample 6	NA
HIST1H1E	6.11144869849	0.763647947460413	up	TH50_5283_S01	Sample 6	NA
HIST1H4C	5.47605759568	0.352239375934005	up	TH50_5283_S01	Sample 6	NA
HIST1H4E	4.9107326619	0	up	TH50_5283_S01	Sample 6	NA
HIST1H4J	4.78240856493	1.00840162485838	up	TH50_5283_S01	Sample 6	NA
HIST2H2AC	6.44393811501	1.23622037656605	up	TH50_5283_S01	Sample 6	NA
HIST2H2BE	6.73104743934	6.149682700634	up	TH50_5283_S01	Sample 6	NA
HIVEP2	4.65935375917	4.23682102560997	up	TH50_5283_S01	Sample 6	NA
HMGCS2	6.60258752734	3.91867770254612	up	TH50_5283_S01	Sample 6	NA
HSPG2	7.18794585632	6.63558661937714	up	TH50_5283_S01	Sample 6	NA
HTRA3	5.55796142689	5.36670649051666	up	TH50_5283_S01	Sample 6	NA
IGF1	4.79753183957	4.24402509629726	up	TH50_5283_S01	Sample 6	NA
IGF2	7.936637939	6.85822153091431	up	TH50_5283_S01	Sample 6	NA
IL32	10.452148559	10.0816484093666	up	TH50_5283_S01	Sample 6	NA
ITGA1	4.78764141448	3.41534075140953	up	TH50_5283_S01	Sample 6	NA
KIAA1715	5.02369891727	4.89472627639771	up	TH50_5283_S01	Sample 6	NA
KIF13A	5.75568877685	5.70721632242203	up	TH50_5283_S01	Sample 6	NA
KLHL24	6.47427378772	6.06727540493011	up	TH50_5283_S01	Sample 6	NA
KLHL31	7.22689381357	7.11653172969818	up	TH50_5283_S01	Sample 6	NA
KMT2E	4.64904056563	4.54378899931908	up	TH50_5283_S01	Sample 6	NA
KREMEN1	5.141187525	4.60146814584732	up	TH50_5283_S01	Sample 6	NA
LAMA4	4.81557542886	4.27459293603897	up	TH50_5283_S01	Sample 6	NA
LPP	5.00180224263	4.39628863334656	up	TH50_5283_S01	Sample 6	NA
MALAT1	10.2084294687	9.3313022851944	up	TH50_5283_S01	Sample 6	NA
MARCKS	4.64789009106	3.4246444106102	up	TH50_5283_S01	Sample 6	NA
MED13	4.92172194701	4.50643843412399	up	TH50_5283_S01	Sample 6	NA
MIR3648-1	6.47362458306	0	up	TH50_5283_S01	Sample 6	NA
MIR3648-2	6.47362458306	0	up	TH50_5283_S01	Sample 6	NA
MIR675	10.5545504816	0	up	TH50_5283_S01	Sample 6	NA
MRC2	5.29057185085	4.77671736478806	up	TH50_5283_S01	Sample 6	NA
MRPS30	5.43762724832	5.34817355871201	up	TH50_5283_S01	Sample 6	NA
Metazoa_SRP	17.4426648504	8.13066589832306	up	TH50_5283_S01	Sample 6	NA
NAA60	5.06781078379	5.03267416357994	up	TH50_5283_S01	Sample 6	NA
NFIA	5.4296159642	3.34056562185287	up	TH50_5283_S01	Sample 6	NA
NFIB	5.85947266685	3.88137751817703	up	TH50_5283_S01	Sample 6	NA
NFIX	7.83289001416	7.80738693475723	up	TH50_5283_S01	Sample 6	NA
NR3C1	5.74065777162	5.30006957054138	up	TH50_5283_S01	Sample 6	NA
NRP1	6.29149305326	5.83985671401024	up	TH50_5283_S01	Sample 6	NA
NT5C1A	5.88044064789	5.11326679587364	up	TH50_5283_S01	Sample 6	NA
NUDT3	5.50684309897	5.36391022801399	up	TH50_5283_S01	Sample 6	NA
OIP5-AS1	6.04963076772	5.60412484407425	up	TH50_5283_S01	Sample 6	NA
OPA1	5.84849775539	5.66659653186798	up	TH50_5283_S01	Sample 6	NA
PCMTD1	6.53869335053	6.18739449977875	up	TH50_5283_S01	Sample 6	NA
PDP1	5.45943161864	4.69187948107719	up	TH50_5283_S01	Sample 6	NA
PHACTR2	5.03474394932	2.96406069397926	up	TH50_5283_S01	Sample 6	NA
PHC3	4.54287709935	3.43647000193596	up	TH50_5283_S01	Sample 6	NA
PLEC	7.72137265948	7.68287569284439	up	TH50_5283_S01	Sample 6	NA
PODXL	5.15299460549	4.52314627170563	up	TH50_5283_S01	Sample 6	NA
PPARA	5.56163163038	5.04507347941399	up	TH50_5283_S01	Sample 6	NA
PPP1R12B	7.06845585201	6.79130673408508	up	TH50_5283_S01	Sample 6	NA
PPP3CA	5.36352154355	4.7969982624054	up	TH50_5283_S01	Sample 6	NA
PRKAA2	5.67101024128	5.48974043130875	up	TH50_5283_S01	Sample 6	NA
PTPRB	4.66220549965	3.36030495166779	up	TH50_5283_S01	Sample 6	NA
QKI	7.68594014845	7.27589082717896	up	TH50_5283_S01	Sample 6	NA
RGS5	6.98902544063	6.79327791929245	up	TH50_5283_S01	Sample 6	NA
RMND5A	5.77584069853	5.76198548078537	up	TH50_5283_S01	Sample 6	NA
RMRP	12.4038135941	3.3882247209549	up	TH50_5283_S01	Sample 6	NA
RN7SK	15.4277197561	6.64969027042389	up	TH50_5283_S01	Sample 6	NA
RN7SKP203	4.60762622085	0	up	TH50_5283_S01	Sample 6	NA
RN7SKP255	5.91217080295	0	up	TH50_5283_S01	Sample 6	NA
RN7SL1	14.9402415524	6.40118461847305	up	TH50_5283_S01	Sample 6	NA
RN7SL4P	7.23266075679	0	up	TH50_5283_S01	Sample 6	NA
RNA5-8S5	12.2278084503	11.6865390539169	up	TH50_5283_S01	Sample 6	NA
RNU1-1	10.2742616613	6.60139593482018	up	TH50_5283_S01	Sample 6	NA
RNU1-28P	10.2742616613	6.60139593482018	up	TH50_5283_S01	Sample 6	NA
RNU1-3	10.2742616613	6.60139593482018	up	TH50_5283_S01	Sample 6	NA
RNU2-2P	7.02547181462	5.96454779861961	up	TH50_5283_S01	Sample 6	NA
RNU4-1	7.06673502873	0	up	TH50_5283_S01	Sample 6	NA
RNU4-2	9.50420325342	8.83461579680443	up	TH50_5283_S01	Sample 6	NA
RNU4ATAC	5.37851162325	0	up	TH50_5283_S01	Sample 6	NA
RNU5A-1	4.87036471958	0	up	TH50_5283_S01	Sample 6	NA
RNVU1-18	10.2742616613	6.60139593482018	up	TH50_5283_S01	Sample 6	NA
RNY1	11.3594091583	0	up	TH50_5283_S01	Sample 6	NA
ROBO4	4.85499301676	4.26491874456406	up	TH50_5283_S01	Sample 6	NA
ROCK2	5.6599245584	5.30409678816795	up	TH50_5283_S01	Sample 6	NA
SCARNA10	8.37677657188	0.981047917157412	up	TH50_5283_S01	Sample 6	NA
SCARNA12	8.07060399868	3.2531111985445	up	TH50_5283_S01	Sample 6	NA
SCARNA13	7.15340002774	2.80961666628718	up	TH50_5283_S01	Sample 6	NA
SCARNA2	9.21696406447	2.06277185678482	up	TH50_5283_S01	Sample 6	NA
SCARNA5	6.46090634821	0	up	TH50_5283_S01	Sample 6	NA
SCARNA6	5.47378691161	2.05957412719727	up	TH50_5283_S01	Sample 6	NA
SCARNA7	7.22023320438	1.93517938256264	up	TH50_5283_S01	Sample 6	NA
SCARNA9	4.96578428466	2.003044500947	up	TH50_5283_S01	Sample 6	NA
SEMA3C	5.08661394741	4.51832592487335	up	TH50_5283_S01	Sample 6	NA
SGK1	5.73930807086	5.67043301463127	up	TH50_5283_S01	Sample 6	NA
SLC30A9	4.93640237773	4.7663437128067	up	TH50_5283_S01	Sample 6	NA
SLMAP	6.27705487615	6.26509118080139	up	TH50_5283_S01	Sample 6	NA
SNHG22	5.72410451987	3.4015679359436	up	TH50_5283_S01	Sample 6	NA
SNORA10	4.84247606299	0	up	TH50_5283_S01	Sample 6	NA
SNORA12	5.224966365	0	up	TH50_5283_S01	Sample 6	NA
SNORA34	8.89396886947	0	up	TH50_5283_S01	Sample 6	NA
SNORA38B	4.80735492206	0	up	TH50_5283_S01	Sample 6	NA
SNORA43	7.7710932517	0	up	TH50_5283_S01	Sample 6	NA
SNORA47	6.19633163427	0	up	TH50_5283_S01	Sample 6	NA
SNORA48	8.38400662203	0	up	TH50_5283_S01	Sample 6	NA
SNORA49	5.55550942708	0	up	TH50_5283_S01	Sample 6	NA
SNORA52	6.02768487694	0	up	TH50_5283_S01	Sample 6	NA
SNORA54	8.07392731773	0	up	TH50_5283_S01	Sample 6	NA
SNORA57	6.87774424995	0	up	TH50_5283_S01	Sample 6	NA
SNORA5C	6.53527537662	0	up	TH50_5283_S01	Sample 6	NA
SNORA63	10.8070248034	4.60227929055691	up	TH50_5283_S01	Sample 6	NA
SNORA71D	4.84398384405	0	up	TH50_5283_S01	Sample 6	NA
SNORA73A	6.92777796208	0.869435053318739	up	TH50_5283_S01	Sample 6	NA
SNORA73B	5.60021027442	3.08561593294144	up	TH50_5283_S01	Sample 6	NA
SNORA79	5.17112674665	0	up	TH50_5283_S01	Sample 6	NA
SNORA7A	5.42794133251	0	up	TH50_5283_S01	Sample 6	NA
SNORA7B	5.173926932	0	up	TH50_5283_S01	Sample 6	NA
SNORD10	7.71527564626	5.57942777872086	up	TH50_5283_S01	Sample 6	NA
SNORD15B	5.91838623445	0	up	TH50_5283_S01	Sample 6	NA
SNORD17	5.85249829879	2.54052132368088	up	TH50_5283_S01	Sample 6	NA
SNORD3B-2	4.58375975364	1.46266132593155	up	TH50_5283_S01	Sample 6	NA
SNORD8	5.55028504909	0	up	TH50_5283_S01	Sample 6	NA
SNORD89	9.40358728208	0	up	TH50_5283_S01	Sample 6	NA
SNORD94	6.40548188198	4.64419521391392	up	TH50_5283_S01	Sample 6	NA
SNORD97	7.57954222494	0	up	TH50_5283_S01	Sample 6	NA
SNX13	4.88508622529	4.57248902320862	up	TH50_5283_S01	Sample 6	NA
SPARC	9.31469652566	8.67237961292267	up	TH50_5283_S01	Sample 6	NA
SPTBN1	6.55397480824	6.30531847476959	up	TH50_5283_S01	Sample 6	NA
SYNJ2BP	4.79649392943	4.28654983639717	up	TH50_5283_S01	Sample 6	NA
TAPBP	4.82017896242	4.78318586945534	up	TH50_5283_S01	Sample 6	NA
TBL1XR1	5.39197388306	4.52219459414482	up	TH50_5283_S01	Sample 6	NA
TCF4	5.54781995658	4.41446641087532	up	TH50_5283_S01	Sample 6	NA
TCP11L2	4.76659516173	4.5892017185688	up	TH50_5283_S01	Sample 6	NA
TJP1	5.00315244867	4.74700233340263	up	TH50_5283_S01	Sample 6	NA
TNRC18	4.92837032302	4.7175857424736	up	TH50_5283_S01	Sample 6	NA
TRAK1	7.24403077556	7.11247724294662	up	TH50_5283_S01	Sample 6	NA
TRAM1	4.83995958749	4.81012445688248	up	TH50_5283_S01	Sample 6	NA
TTN	13.0183305998	9.71431529521942	up	TH50_5283_S01	Sample 6	NA
TULP4	5.61911951145	3.53196629881859	up	TH50_5283_S01	Sample 6	NA
U1	7.16581146921	6.82033720612526	up	TH50_5283_S01	Sample 6	NA
U91328.1	5.54874485994	5.12626796960831	up	TH50_5283_S01	Sample 6	NA
UTRN	4.82017896242	4.17792022228241	up	TH50_5283_S01	Sample 6	NA
ZBTB20	5.41818994795	1.71396315097809	up	TH50_5283_S01	Sample 6	NA
ZBTB44	5.67638025547	5.2951592206955	up	TH50_5283_S01	Sample 6	NA
ZEB2	4.86542397831	4.15974336862564	up	TH50_5283_S01	Sample 6	NA
ZNF106	8.80706506581	8.76894497871399	up	TH50_5283_S01	Sample 6	NA
ZNF710	4.73063995592	3.89900875091553	up	TH50_5283_S01	Sample 6	NA
ZNF808	4.58436125252	2.6803475022316	up	TH50_5283_S01	Sample 6	NA
ZNF91	6.93109205503	4.07768672704697	up	TH50_5283_S01	Sample 6	NA
ZYG11B	6.18447867119	5.97621476650238	up	TH50_5283_S01	Sample 6	NA
