gene	expression	threshold	direction	TH_id	Fay_id
HNRNPUL2-BSCL2	1.6182386556	1.63497757911682	down	TH50_5282_S01	Sample 5
IAH1	3.85399564718	3.90708589553833	down	TH50_5282_S01	Sample 5
IGFN1	0.66902676551	0.92762291431427	down	TH50_5282_S01	Sample 5
IK	4.42357817098	4.49625223875046	down	TH50_5282_S01	Sample 5
INO80B-WBP1	0.985500430305	1.21442037820816	down	TH50_5282_S01	Sample 5
ISCA1P1	2.26002565596	2.36847543716431	down	TH50_5282_S01	Sample 5
ISY1-RAB43	0.422233000683	0.453689828515053	down	TH50_5282_S01	Sample 5
KIAA0141	4.09845324631	4.45255893468857	down	TH50_5282_S01	Sample 5
LAMA5	2.87578006307	2.89640218019485	down	TH50_5282_S01	Sample 5
LAS1L	2.3645724323	2.39753478765488	down	TH50_5282_S01	Sample 5
LUC7L3	4.32696871159	4.93976300954819	down	TH50_5282_S01	Sample 5
LY6G5B	1.33913738492	1.34122800827026	down	TH50_5282_S01	Sample 5
MAD2L2	3.16188768238	3.24746376276016	down	TH50_5282_S01	Sample 5
MAPK8IP3	3.02502879449	3.06568604707718	down	TH50_5282_S01	Sample 5
MEF2BNB-MEF2B	0.855989697308	0.961915969848633	down	TH50_5282_S01	Sample 5
MPG	3.78868571061	3.78979331254959	down	TH50_5282_S01	Sample 5
MRFAP1	6.38853397909	6.4520211815834	down	TH50_5282_S01	Sample 5
MRPL20	5.50811168119	5.90636897087097	down	TH50_5282_S01	Sample 5
MRPL32	3.88557436437	3.93216788768768	down	TH50_5282_S01	Sample 5
MRPL33	6.85374619701	6.98584306240082	down	TH50_5282_S01	Sample 5
MT-ATP6	12.9212477485	14.3011739253998	down	TH50_5282_S01	Sample 5
MT-ATP8	11.8460740674	14.7105716466904	down	TH50_5282_S01	Sample 5
MT-CO2	13.2369066282	13.6593023538589	down	TH50_5282_S01	Sample 5
MT-CYB	13.024443661	13.363657951355	down	TH50_5282_S01	Sample 5
MT-ND1	12.3433439701	13.1162256002426	down	TH50_5282_S01	Sample 5
MT-ND2	11.9805965967	13.1055195331573	down	TH50_5282_S01	Sample 5
MT-ND3	12.8780758262	12.9562729597092	down	TH50_5282_S01	Sample 5
MT-ND4	12.9069018666	13.7378146648407	down	TH50_5282_S01	Sample 5
MT-ND4L	12.8238369153	13.0304819345474	down	TH50_5282_S01	Sample 5
MT-RNR1	6.72832870671	9.75198471546173	down	TH50_5282_S01	Sample 5
MT-RNR2	6.26209484537	11.9540433883667	down	TH50_5282_S01	Sample 5
MTATP6P1	9.5337969263	11.2067506313324	down	TH50_5282_S01	Sample 5
MTCP1	1.23266075679	2.58595159649849	down	TH50_5282_S01	Sample 5
NACA	7.44906608536	7.47406876087189	down	TH50_5282_S01	Sample 5
NARF	4.12267271882	4.18123590946198	down	TH50_5282_S01	Sample 5
NDUFAF2	3.77188557852	4.24190670251846	down	TH50_5282_S01	Sample 5
NDUFB9	7.83111719462	8.0868114233017	down	TH50_5282_S01	Sample 5
NDUFS5	6.98390566263	7.74846255779266	down	TH50_5282_S01	Sample 5
NFIL3	1.81147103053	1.91451686620712	down	TH50_5282_S01	Sample 5
NPIPA1	4.07809742303	4.25004506111145	down	TH50_5282_S01	Sample 5
NPIPA5	5.18586654531	5.25465369224548	down	TH50_5282_S01	Sample 5
NUDT2	1.8196681835	2.00879934430122	down	TH50_5282_S01	Sample 5
PDAP1	5.76394266045	6.1835116147995	down	TH50_5282_S01	Sample 5
PDCD5	5.01301553584	5.5819456577301	down	TH50_5282_S01	Sample 5
PFDN2	4.3476656563	4.95587128400803	down	TH50_5282_S01	Sample 5
PI4KAP2	1.7949356628	1.82340186834335	down	TH50_5282_S01	Sample 5
PKDCC	5.2735158897	5.32531541585922	down	TH50_5282_S01	Sample 5
PNN	2.65535182861	3.3525927066803	down	TH50_5282_S01	Sample 5
POLR2J	5.03254169727	5.45097988843918	down	TH50_5282_S01	Sample 5
POMT1	3.25247621414	3.36628800630569	down	TH50_5282_S01	Sample 5
PRR34-AS1	3.22958792274	3.60167413949966	down	TH50_5282_S01	Sample 5
PSMC1P5	2.93168305706	3.78209692239761	down	TH50_5282_S01	Sample 5
RAPGEFL1	1.23266075679	1.34015020728111	down	TH50_5282_S01	Sample 5
RASSF1	2.56071495447	2.61517384648323	down	TH50_5282_S01	Sample 5
RHBDF1	2.71369581484	2.74183619022369	down	TH50_5282_S01	Sample 5
RHOT2	3.96809075205	4.22767472267151	down	TH50_5282_S01	Sample 5
RNA5SP216	0	1.29469537734985	down	TH50_5282_S01	Sample 5
RP1-261G23.7	3.11270013275	3.3936168551445	down	TH50_5282_S01	Sample 5
RP1-28O10.1	0.956056652412	0.959281027317047	down	TH50_5282_S01	Sample 5
RP11-286N22.8	2.32192809489	3.57800626754761	down	TH50_5282_S01	Sample 5
RP11-299J3.8	1.20789285164	2.02336657047272	down	TH50_5282_S01	Sample 5
RP11-305M3.2	0	1.32952752709389	down	TH50_5282_S01	Sample 5
RP11-311C24.1	0.641546029088	1.86435359716415	down	TH50_5282_S01	Sample 5
RP11-343C2.11	4.60466441516	4.64674854278564	down	TH50_5282_S01	Sample 5
RP11-343C2.12	0	0.842607378959656	down	TH50_5282_S01	Sample 5
RP11-379K17.12	0	0.721448332071304	down	TH50_5282_S01	Sample 5
RP11-408P14.1	0.59454854955	0.7115179002285	down	TH50_5282_S01	Sample 5
RP11-419C5.2	0.48542682717	0.538282737135887	down	TH50_5282_S01	Sample 5
RP11-425L10.1	1.83187724119	2.59579795598984	down	TH50_5282_S01	Sample 5
RP11-463I20.1	0	1.22612330317497	down	TH50_5282_S01	Sample 5
RP11-475C16.1	1.81147103053	1.94715210795403	down	TH50_5282_S01	Sample 5
RP11-488C13.5	0.613531652918	1.20507600903511	down	TH50_5282_S01	Sample 5
RP11-500C12.1	0	0.294198453426361	down	TH50_5282_S01	Sample 5
RP11-513I15.6	0.941106310946	2.03591519594193	down	TH50_5282_S01	Sample 5
RP11-572P18.1	3.29130885983	7.5137357711792	down	TH50_5282_S01	Sample 5
RP11-632C17__A.1	1.66448284036	2.35084423422813	down	TH50_5282_S01	Sample 5
RP11-641D5.1	4.53667461757	4.69747710227966	down	TH50_5282_S01	Sample 5
RP11-64B16.2	2.96716860753	3.76134538650513	down	TH50_5282_S01	Sample 5
RP11-673C5.1	3.55704241526	4.86174738407135	down	TH50_5282_S01	Sample 5
RP11-681H18.2	2.94298359819	3.44345563650131	down	TH50_5282_S01	Sample 5
RP11-73M18.10	0.782408564927	0.82785652577877	down	TH50_5282_S01	Sample 5
RP11-761N21.2	0	0.990035951137543	down	TH50_5282_S01	Sample 5
RP11-78A19.3	0	1.62024825811386	down	TH50_5282_S01	Sample 5
RP11-982M15.2	0.925999418556	1.04088494181633	down	TH50_5282_S01	Sample 5
RP13-104F24.3	0.992768430769	0.992966741323471	down	TH50_5282_S01	Sample 5
RP4-791M13.3	2.78031009904	3.01912218332291	down	TH50_5282_S01	Sample 5
RPL11	7.99842118873	8.17401897907257	down	TH50_5282_S01	Sample 5
RPL13A	9.13962808946	9.41119754314423	down	TH50_5282_S01	Sample 5
RPL13AP5	3.19219416528	3.58019769191742	down	TH50_5282_S01	Sample 5
RPL14	7.74772305844	8.15855503082275	down	TH50_5282_S01	Sample 5
RPL17	7.54395979737	7.83260536193848	down	TH50_5282_S01	Sample 5
RPL18AP3	2.36176835942	3.59887385368347	down	TH50_5282_S01	Sample 5
RPL19	8.75003697807	9.04831886291504	down	TH50_5282_S01	Sample 5
RPL23A	8.47913353308	8.50569319725037	down	TH50_5282_S01	Sample 5
RPL23AP42	7.9286664123	8.2038186788559	down	TH50_5282_S01	Sample 5
RPL24P2	0.124328135002	0.966998487710953	down	TH50_5282_S01	Sample 5
RPL27	7.90050457966	8.87892663478851	down	TH50_5282_S01	Sample 5
RPL27A	8.01708677336	8.49627470970154	down	TH50_5282_S01	Sample 5
RPL36A	7.2852172461	7.60447120666504	down	TH50_5282_S01	Sample 5
RPL36AL	5.1456774552	5.83821088075638	down	TH50_5282_S01	Sample 5
RPL37	8.38887833881	8.50442111492157	down	TH50_5282_S01	Sample 5
RPL7	8.65155403482	8.70567190647125	down	TH50_5282_S01	Sample 5
RPLP1	9.68352101866	9.76065361499786	down	TH50_5282_S01	Sample 5
RPS10-NUDT3	0	1.55608129501343	down	TH50_5282_S01	Sample 5
RPS11	9.15347603172	9.39202105998993	down	TH50_5282_S01	Sample 5
RPS12	8.1357092861	8.34663784503937	down	TH50_5282_S01	Sample 5
RPS24	9.43300115132	9.54363763332367	down	TH50_5282_S01	Sample 5
RPS25	8.68488885128	8.72358775138855	down	TH50_5282_S01	Sample 5
RPS27	8.77643303244	9.6525377035141	down	TH50_5282_S01	Sample 5
RPS27A	7.37208148353	7.71573603153229	down	TH50_5282_S01	Sample 5
RPS28P7	1.49057013045	6.10749572515488	down	TH50_5282_S01	Sample 5
RPS29	8.86987140618	9.55395257472992	down	TH50_5282_S01	Sample 5
RPS4X	7.65011830296	7.69143569469452	down	TH50_5282_S01	Sample 5
RPSAP58	0.963474123975	1.41265454888344	down	TH50_5282_S01	Sample 5
RRP12	2.45680614923	2.64551305770874	down	TH50_5282_S01	Sample 5
SARNP	4.18348651446	4.54013985395432	down	TH50_5282_S01	Sample 5
SELK	5.264536431	5.32591772079468	down	TH50_5282_S01	Sample 5
SFPQ	4.97819562968	5.06192123889923	down	TH50_5282_S01	Sample 5
SHFM1	3.2779847473	5.57123708724976	down	TH50_5282_S01	Sample 5
SLC22A5	1.78659636189	1.94596272706985	down	TH50_5282_S01	Sample 5
SLC2A8	2.75274859141	2.83554524183273	down	TH50_5282_S01	Sample 5
SLCO4A1	1.07038932789	1.40261840820312	down	TH50_5282_S01	Sample 5
SNAPC5	3.34624777408	3.53805857896805	down	TH50_5282_S01	Sample 5
SNHG6	5.47994190148	6.25404191017151	down	TH50_5282_S01	Sample 5
SNN	3.19219416528	3.57621598243713	down	TH50_5282_S01	Sample 5
SNRNP70	5.65963918702	5.7696025967598	down	TH50_5282_S01	Sample 5
SNRPE	3.88655014732	4.04843777418137	down	TH50_5282_S01	Sample 5
SNRPEP4	0.871843648509	1.49308085441589	down	TH50_5282_S01	Sample 5
SNRPF	2.20789285164	2.34266364574432	down	TH50_5282_S01	Sample 5
SPCS2P4	0.565597175854	1.55860850214958	down	TH50_5282_S01	Sample 5
SRP19	2.43562859405	3.91175419092178	down	TH50_5282_S01	Sample 5
SRSF11	4.67525138605	4.791339635849	down	TH50_5282_S01	Sample 5
SRSF5	5.85847839042	6.20713806152344	down	TH50_5282_S01	Sample 5
SSSCA1	4.00539998774	4.21805787086487	down	TH50_5282_S01	Sample 5
STRADA	2.18269229752	2.19565254449844	down	TH50_5282_S01	Sample 5
STX4	3.80632405739	3.80683356523514	down	TH50_5282_S01	Sample 5
TCEAL3	1.5993177937	1.8787813782692	down	TH50_5282_S01	Sample 5
TCEAL4	3.93922657773	4.13967382907867	down	TH50_5282_S01	Sample 5
TIMM44	4.68706068834	4.80256152153015	down	TH50_5282_S01	Sample 5
TMEM18	2.48284828307	2.58819654583931	down	TH50_5282_S01	Sample 5
TMEM265	0.378511623254	0.927516639232635	down	TH50_5282_S01	Sample 5
TOMM7	7.35049724708	7.99256181716919	down	TH50_5282_S01	Sample 5
TRIM52-AS1	3.99548451888	4.20604825019836	down	TH50_5282_S01	Sample 5
TSR2	3.68818035859	3.78873091936111	down	TH50_5282_S01	Sample 5
TTN-AS1	6.51554215808	9.88646411895752	down	TH50_5282_S01	Sample 5
TXNDC11	3.07382023329	3.22514915466309	down	TH50_5282_S01	Sample 5
U2AF1	2.40326772234	3.34787273406982	down	TH50_5282_S01	Sample 5
UBL5	6.80387279762	6.91627645492554	down	TH50_5282_S01	Sample 5
UBL7	4.40667271576	4.62845987081528	down	TH50_5282_S01	Sample 5
UBXN1	5.30524096595	5.4421865940094	down	TH50_5282_S01	Sample 5
UPP1	1.72246602447	1.78958508372307	down	TH50_5282_S01	Sample 5
UQCRHL	0.815575428863	1.18806540966034	down	TH50_5282_S01	Sample 5
XXbac-B461K10.4	0.411426245726	0.493330076336861	down	TH50_5282_S01	Sample 5
ZMAT2	4.60999129521	4.88675343990326	down	TH50_5282_S01	Sample 5
ZRSR2	1.81147103053	1.9229719042778	down	TH50_5282_S01	Sample 5
