gene	expression	threshold	direction	TH_id	Fay_id
RPL27	7.13206267785	8.87892663478851	down	TH50_5280_S01	Sample 3
RPL27A	7.78129413499	8.49627470970154	down	TH50_5280_S01	Sample 3
RPL28	7.73633427698	7.7662672996521	down	TH50_5280_S01	Sample 3
RPL29	8.62216166515	9.04910171031952	down	TH50_5280_S01	Sample 3
RPL30	9.17237750102	9.30618214607239	down	TH50_5280_S01	Sample 3
RPL36A	7.21868431336	7.60447120666504	down	TH50_5280_S01	Sample 3
RPL36AL	4.8349134297	5.83821088075638	down	TH50_5280_S01	Sample 3
RPL37	8.00573681681	8.50442111492157	down	TH50_5280_S01	Sample 3
RPL38	8.71952572501	9.02619934082031	down	TH50_5280_S01	Sample 3
RPL41	10.0768423134	10.3612087965012	down	TH50_5280_S01	Sample 3
RPL6P27	1.18269229752	1.34939488768578	down	TH50_5280_S01	Sample 3
RPL7	8.70393817003	8.70567190647125	down	TH50_5280_S01	Sample 3
RPL7P1	1.71808758396	1.73499369621277	down	TH50_5280_S01	Sample 3
RPL7P9	1.77399632511	1.97612577676773	down	TH50_5280_S01	Sample 3
RPLP1	9.56071495447	9.76065361499786	down	TH50_5280_S01	Sample 3
RPS10	7.87713072877	7.93527317047119	down	TH50_5280_S01	Sample 3
RPS10-NUDT3	0	1.55608129501343	down	TH50_5280_S01	Sample 3
RPS11	8.84730795538	9.39202105998993	down	TH50_5280_S01	Sample 3
RPS12	7.97332426912	8.34663784503937	down	TH50_5280_S01	Sample 3
RPS15A	8.69769738004	8.86723172664642	down	TH50_5280_S01	Sample 3
RPS18	8.70956635384	8.83562541007996	down	TH50_5280_S01	Sample 3
RPS20	8.57591736112	8.82782709598541	down	TH50_5280_S01	Sample 3
RPS23	9.72084276277	9.83932590484619	down	TH50_5280_S01	Sample 3
RPS23P8	1.56071495447	2.46406829357147	down	TH50_5280_S01	Sample 3
RPS24	9.35067403711	9.54363763332367	down	TH50_5280_S01	Sample 3
RPS25	8.68580001974	8.72358775138855	down	TH50_5280_S01	Sample 3
RPS27	8.50993331608	9.6525377035141	down	TH50_5280_S01	Sample 3
RPS27A	7.67320305611	7.71573603153229	down	TH50_5280_S01	Sample 3
RPS28P7	2.42492208821	6.10749572515488	down	TH50_5280_S01	Sample 3
RPS29	8.92754094959	9.55395257472992	down	TH50_5280_S01	Sample 3
RPS2P46	0.855989697308	1.31992661952972	down	TH50_5280_S01	Sample 3
RPS2P5	1.69599381311	5.39332419633865	down	TH50_5280_S01	Sample 3
RPS4X	7.66113675745	7.69143569469452	down	TH50_5280_S01	Sample 3
RPS5	7.96618818273	8.05400121212006	down	TH50_5280_S01	Sample 3
RPS7P1	0.992768430769	1.28260090947151	down	TH50_5280_S01	Sample 3
RPSA	7.44377239276	7.52900445461273	down	TH50_5280_S01	Sample 3
SCN1B	6.67341508722	6.70318269729614	down	TH50_5280_S01	Sample 3
SH3RF2	1.10433665981	1.17485380172729	down	TH50_5280_S01	Sample 3
SHFM1	3.72683121703	5.57123708724976	down	TH50_5280_S01	Sample 3
SNHG6	4.86046625852	6.25404191017151	down	TH50_5280_S01	Sample 3
SNN	3.47248777146	3.57621598243713	down	TH50_5280_S01	Sample 3
SNRPE	3.86393845042	4.04843777418137	down	TH50_5280_S01	Sample 3
SNRPEP4	1.46988597627	1.49308085441589	down	TH50_5280_S01	Sample 3
SPCS2P4	1.49569516262	1.55860850214958	down	TH50_5280_S01	Sample 3
SRP19	3.05311133646	3.91175419092178	down	TH50_5280_S01	Sample 3
SSSCA1	4.02768487694	4.21805787086487	down	TH50_5280_S01	Sample 3
TBC1D1	3.50334873517	3.82504558563232	down	TH50_5280_S01	Sample 3
TNNC2	7.06220807756	10.074162364006	down	TH50_5280_S01	Sample 3
TNNI2	6.87848013114	8.6997971534729	down	TH50_5280_S01	Sample 3
TNNT3	7.30195339513	9.12247109413147	down	TH50_5280_S01	Sample 3
TOMM7	7.44824022522	7.99256181716919	down	TH50_5280_S01	Sample 3
TPM1	7.00450139223	7.86695802211761	down	TH50_5280_S01	Sample 3
TPT1	12.1279427492	12.2442957162857	down	TH50_5280_S01	Sample 3
TRIM52-AS1	3.98732086593	4.20604825019836	down	TH50_5280_S01	Sample 3
TRPT1	5.13832300406	5.18775582313538	down	TH50_5280_S01	Sample 3
TTN-AS1	6.5505928897	9.88646411895752	down	TH50_5280_S01	Sample 3
U2AF1	2.88362081629	3.34787273406982	down	TH50_5280_S01	Sample 3
UBXN1	5.21529030565	5.4421865940094	down	TH50_5280_S01	Sample 3
UQCRB	7.98834385241	8.0678790807724	down	TH50_5280_S01	Sample 3
UQCRHL	1.04963076772	1.18806540966034	down	TH50_5280_S01	Sample 3
XXbac-B461K10.4	0.310340120612	0.493330076336861	down	TH50_5280_S01	Sample 3
YBX3	9.71776209125	10.2699145078659	down	TH50_5280_S01	Sample 3
ZMAT2	4.78398041368	4.88675343990326	down	TH50_5280_S01	Sample 3
ZRSR2	1.67807190511	1.9229719042778	down	TH50_5280_S01	Sample 3
